TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
87.771428571,0.0989181,0.697376,2.43337,0.0774145,0.0534955,0.00125661,0.352974,1.47053,0.345252,1.87361,0.108853,0.19549
87.817868481,0.00645291,0.051989,2.37802,0.0253017,0.346153,0.0085281,0.356292,1.57941,0.385976,1.52956,0.151429,0.208106
87.864308390,0.0832734,0,2.29507,0.250659,0.447443,0,0.414899,1.58866,0.360739,1.44323,0.160873,0.147198
87.910748299,0,0,2.3113,0.321089,0.00910518,0,0.418074,1.73142,0.332383,1.33904,0.136916,0.267917
87.957188209,0.0460784,0.0150524,2.59507,0.225597,0.00921865,0.00378612,0.459844,1.63934,0.0802198,1.25317,0.0847833,0.0612653
88.003628118,0.124632,0.0988813,2.48591,0.328347,0.231804,0.394326,0.340888,0.794684,0.569282,1.19794,0.344955,0.128531
88.050068027,0.198965,0.0684011,2.6316,0.580324,0.26125,0.614121,0.227642,0.407474,0.774699,1.06061,0.328065,0.11669
88.096507937,0.299176,0.00218159,2.86318,0.5458,0.367775,0.576899,0.188039,0.108572,0.606403,1.03605,0.304693,0.0605846
88.142947846,0.209773,0.00844516,3.04166,0.303822,0.396417,0.318025,0.112942,0.213369,0.40158,1.17193,0.44281,0.173588
88.189387755,0.0570378,0.111148,2.82528,0.143238,0.294459,0.144049,0.0756451,1.38537,0.2355,1.18264,0.346298,0.225758
88.235827664,0.0305913,0.0464147,2.83695,0.0194513,0.0557949,0.0557542,0.369649,1.88485,0.193854,1.07762,0.0902055,0.23353
88.282267574,0.0135388,0.0334653,2.65117,0.0130967,0,0.00269323,0.550734,2.09124,0.188455,1.20038,0.123281,0.204308
88.328707483,2.03201e-05,0.0234501,2.38095,0.0334615,0,0.00411565,0.589504,2.05898,0.235765,1.26831,0.15777,0.13264
88.375147392,3.73724e-05,0.394856,2.32189,0.336453,0,0.000798994,0.702802,1.68457,0.348593,1.38217,0.10091,0.0463104
88.421587302,0.0701919,0.599068,2.66764,0.264945,0.305672,0.242571,0.432413,0.34102,0.236588,1.31436,0.00341986,0.438572
88.468027211,0.098014,1.00127,2.21179,0.300951,0.481733,0.333218,0.323311,0.102984,0.170604,1.42102,0.112025,0.533178
88.514467120,0.198768,0.908277,1.86269,0.194503,0.332538,0.327108,0.305622,0.0811699,0.135126,1.67543,0.240809,0.3888
88.560907029,0.301822,0.7634,1.94217,0.0868434,0.17427,0.3934,0.30978,0.045111,0.307689,1.75204,0.278246,0.433316
88.607346939,0.408211,0.466585,1.9052,0.0235248,0.329249,0.334017,0.339806,0.00967568,0.37127,1.91635,0.292674,0.198174
88.653786848,0.418046,0.157007,1.77013,0.420952,0.324447,1.17308,0.0571421,0.103633,0.503413,1.34795,1.4763,0.180309
88.700226757,0.541603,0.628521,1.11944,0.217506,0.0445966,1.60184,0.0730214,0.0968133,0.414683,0.716943,2.16281,0.326683
88.746666667,0.471386,0.591185,0.882422,0.110605,0.0954024,1.62371,0.0780971,0.138585,0.30989,0.683574,2.29686,0.340035
88.793106576,0.443065,0.550213,0.864915,0.205123,0.115371,1.26327,0.10701,0.206447,0.403612,0.152801,2.40539,0.321612
88.839546485,0.302515,0.326946,0.802962,0.345591,0.0207688,1.18976,0.0610302,0.0745909,0.359425,0.11896,2.50786,0.461427
88.885986395,0.135235,0.035956,1.51109,1.04059,0.0189076,0.887714,0.0944124,0.0511551,1.09596,0.155299,1.77677,1.01844
88.932426304,0.140717,0,1.26645,1.5958,0.0230808,0.270898,0.483658,0.133078,1.58092,0.328619,1.22197,0.960221
88.978866213,0.178748,0.054171,1.17786,1.71633,0.0306396,0.0150168,0.611172,0.303056,1.43742,0.358679,1.13327,0.82265
89.025306122,0.191048,0.0562594,1.2432,1.60275,0.040014,0.06144,0.435242,0.726546,0.963962,0.358639,1.44904,0.514443
89.071746032,0.0505377,0.220518,1.63625,1.36472,0.0363178,0.328492,0.014728,1.5906,0.0911519,0.335465,1.7073,0.272808
89.118185941,0.000397154,0.210687,2.81122,0,0.189719,0.233731,0.0836422,1.86287,0.494278,0.177435,1.45345,0.283362
89.164625850,0.000234577,0,3.15667,0.0030079,0,0.10212,0.921576,1.86112,0.19411,1.01034,0.339209,0.18083
89.211065760,9.88537e-05,0,3.08256,0.222145,0,0,1.09373,1.5605,0.148152,1.27963,0.131444,0.122722
89.257505669,0,0,2.65611,0.289345,0.0275837,0,0.511517,2.08545,0.298271,1.37966,0.145694,0.00714632
89.303945578,0.16685,0.0128471,2.26121,0.205073,0.0497113,0,0.479623,1.99655,0.311946,1.50851,0.0488189,0
89.350385488,0.487042,0.0755298,1.64334,0.182251,0.0165915,0,0.588826,1.82062,0.36471,1.75722,2.05584e-06,2.5495e-06
89.396825397,0.339117,0.0906426,1.3758,0.138394,0.160499,0.133848,0.557889,1.73856,0.237819,1.69971,0.242644,0.0497349
89.443265306,0.2962,0.15817,1.59362,0.225589,0.196018,0.237564,0.52824,1.37154,0.286828,1.64632,0.484408,0.0553581
89.489705215,0.324409,0.107153,1.99023,0.309588,0.270785,0.462645,0.743146,0.958621,0.148845,1.67821,0.469567,0.0790299
89.536145125,0.15369,0.359418,1.98888,0.258294,0.248902,0.199796,0.692736,1.40578,0.00380236,1.80449,0.380452,0.175835
89.582585034,0.0831168,0.507406,2.02993,0.421798,0.0846171,0,0.709557,1.59632,0.00746857,1.62991,0.124777,0.176415
89.629024943,0.0636873,0,2.0569,0.197811,0.0379172,0,0.61485,1.59719,0.246194,1.30587,0.16074,0.20514
89.675464853,0.0739244,0,2.3405,0.0571552,0.0291197,0.000687102,0.508382,1.46218,0.38085,1.32851,0.166661,0.136139
89.721904762,0.183368,0,2.52559,0.13294,0.0104672,0.000339156,0.270017,1.21681,0.383577,1.36177,0.036374,0.102646
89.768344671,0.373422,0.0532975,2.1239,0.47134,0.2832,0.225092,0.248364,1.46281,0.207485,1.21686,0.3248,0.130372
89.814784580,0.332105,0.0223493,2.0311,0.96841,0.346551,0.507704,0.382512,0.977365,0.430175,1.24326,0.352922,0.117974
89.861224490,0.256037,0.0470658,1.93945,0.935845,0.334816,0.502034,0.294826,0.999015,0.558905,1.43369,0.25787,0.063969
89.907664399,0.284007,0.0437024,2.06213,0.709824,0.404499,0.275852,0.0997365,1.08421,0.441381,1.4795,0.410925,0.126325
89.954104308,0.191665,0.0338751,2.15761,0.608949,0.341016,0.156948,0.0295207,1.36186,0.104393,1.49025,0.438349,0.224027
90.000544218,0.0542084,0.0885289,2.30968,0.329725,0.231578,0.0788366,0.258172,2.12504,0.0488667,1.53299,0.192452,0.216405
90.046984127,0,0.0168278,2.4117,0.15156,0.0129673,0,0.577,1.87491,0.559812,1.28456,0.136587,0.181605
90.093424036,0.0101976,0,2.28363,0.264873,0,0,0.627957,1.87634,0.477941,1.35383,0.149703,0.12731
90.139863946,0.241824,0.00388958,2.106,0.362232,0.0358772,0,0.641066,1.9074,0.349301,1.2705,0.167439,0.00797022
90.186303855,0.194621,0.0939046,1.72168,0.463055,0.188478,0,0.530417,1.61574,0.31841,1.43401,0.0541117,0.0241429
90.232743764,0.00019864,1.06462,1.96917,0.386139,0.145055,0.642883,0.149575,0.106808,0.446732,1.51682,0.231851,0.24064
90.279183673,0.0466893,1.18462,1.63501,0.448456,0.254058,0.901615,0.121457,0.0630525,0.426381,1.48165,0.472939,0.27605
90.325623583,0.176388,0.935869,1.6406,0.331512,0.173171,0.859465,0.192038,0.0744831,0.588433,1.55481,0.587523,0.0949044
90.372063492,0.263994,0.862516,1.80185,0.165052,0.179657,0.817372,0.346116,0.0183108,0.652452,1.64344,0.636805,0.0961383
90.418503401,0.171488,0.807553,2.03503,0.0333058,0.326404,0.77331,0.264783,0.0025996,0.359336,1.85811,0.747726,0.166885
90.464943311,0.0815259,0.0937612,2.10216,0.0641763,0.0520302,0.314272,0.0253293,0.331925,0.334597,0.644343,2.70439,0.190794
90.511383220,0.487678,0.00791496,1.2203,0.0573658,0.231334,0.458461,0.370068,0.0130914,0.200111,0.61363,2.95785,0.202113
90.557823129,0.447401,0.203646,0.997125,0.107922,0.477026,0.579042,0.429936,0.0111054,0.329826,0.222942,2.99521,0.168386
90.604263039,0.349505,0.511027,0.721453,0.128541,0.26461,0.572157,0.40216,0.0327516,0.356571,0.15618,3.1006,0.180807
90.650702948,0.326854,0.692411,0.151682,1.56066,0.0855672,0.458387,0.0256715,0.584751,0.391314,0.201359,2.76209,0.0465009
90.697142857,0.171176,0.586183,0.367427,1.9803,0.317564,0.457782,0,0.758858,0.0762814,0.00405932,2.8655,0.0861068
90.743582766,0.164696,0.185458,0.501933,2.11918,0.238732,0.470623,0.0299905,0.453123,0.561042,0.0751133,2.58211,0.120533
90.790022676,0.284219,0.153903,0.500608,2.12571,0.169282,0.34408,0.261765,0.487263,0.518756,0.156244,2.21234,0.0518583
90.836462585,0.332773,0.307323,0.628976,2.03365,0.292681,0.114918,0.224483,1.09086,0.0953405,0.08752,1.89339,0.141239
90.882902494,0.000458989,0.313758,1.61504,1.26849,0.30538,0.00257258,0.0858244,1.66342,0.00459564,0.360209,1.83022,0.214556
90.929342404,0.000204377,0,2.80876,0.00464342,0,0.00472515,0.411391,1.77837,0.101991,0.977722,1.34904,0.332879
90.975782313,0.000198277,3.08041e-05,3.01446,0.133409,0.0361012,0,0.704814,1.33496,0.0827522,1.16896,0.99462,0.21497
91.022222222,0,0.000736007,2.69439,0.325729,0.0797414,0,0.506036,2.11621,0.13669,1.28007,0.492995,0.057003
91.068662132,0,0.0141977,2.52581,0.330602,0.0573892,0,0.428401,2.14577,0.292432,1.3577,0.103497,3.64184e-06
91.115102041,0.496834,0.0223712,2.43974,0.220819,0.0426128,0,0.423228,1.84318,0.259305,1.41321,0.000210832,1.64712e-05
91.161541950,0.542776,0.0210523,2.08052,0.167668,0.00165903,0.0061818,0.474716,1.8972,0.269786,1.48367,0.00152819,0.0129854
91.207981859,0.402127,0.0177195,2.04795,0.13839,0.183616,0.00957261,0.440934,1.7787,0.239607,1.42963,0.107606,0.02458
91.254421769,0.383087,0.0164337,2.26712,0.166755,0.189267,0.0603855,0.448746,1.39253,0.385815,1.50332,0.0657773,0.0464202
91.300861678,0.202074,0.125232,2.41339,0.323713,0.197677,0.113057,0.46891,1.1726,0.288,1.68489,0.102836,0.168567
91.347301587,0.0375613,0.440903,2.64,0.235197,0.0723996,0.00254883,0.603505,1.63284,0.0913564,1.58502,0.115665,0.184698
91.393741497,0.229087,0.134178,2.55868,0.0500975,0,0.00428484,0.870789,1.83374,0.115326,1.19506,0.119834,0.175348
91.440181406,0.343511,0,2.60712,0.00671098,0,0.00702897,0.90051,1.70112,0.201941,1.14609,0.146823,0.159837
91.486621315,0.141343,0,2.73986,0.0506548,0,0.00169198,0.788626,1.6125,0.292017,1.12759,0.152072,0.11194
91.533061224,0.0398404,0.018128,2.55312,0.141836,0,0.00310575,0.476854,1.76562,0.121742,1.16828,0.00707825,0.000124998
91.579501134,0.231218,0.414886,2.20349,0.212921,0.0820465,0.0318213,0.294244,1.06187,0.51115,1.22799,0.0115748,1.02059e-05
91.625941043,0.121899,0.598982,2.39517,0.265404,0.368927,0.0628489,0.302814,0.376797,1.02099,0.794648,0.438696,0.0109728
91.672380952,0.277005,0.532349,2.41777,0.208391,0.444474,0.0482385,0.274592,0.179637,1.02171,0.424721,0.6994,0.0222195
91.718820862,0.205427,0.561705,2.30008,0.0105981,0.493224,0.0506848,0.0993198,0.381806,0.956244,0.373208,0.867379,0.159727
91.765260771,0.0896491,0.362571,2.21793,0.00955329,0.382127,0.0954686,0.0243475,1.55707,0.334778,0.676937,0.630456,0.210105
91.811700680,0.0562765,0.00349007,2.54796,0,0.094715,0.0596469,0.0985969,2.02401,0.163433,0.868193,0.205546,0.197246
91.858140590,0.0269046,0.00689789,2.46629,0.042075,0.0729126,0.00611508,0.475632,2.09714,0.114579,1.03506,0.169087,0.210688
91.904580499,0.0123446,0.0124678,2.55983,0.0374482,0.112079,0.0074166,0.54186,1.93964,0.179161,1.04156,0.169983,0.138543
91.951020408,7.31085e-05,0.0518278,2.754,0.0254763,0.0616093,0.00319964,0.522601,1.80484,0.216088,1.07668,0.11983,0.129451
91.997460317,0.287917,0.285199,2.46992,0.120329,0.0563781,0.00113584,0.434948,1.31496,0.284522,1.24234,0.00385582,0.397975
92.043900227,0.50241,0.824084,1.60622,0.298414,0.277716,0.00774112,0.680227,0.480297,0.452384,1.58143,0,0.670456
92.090340136,0.744195,0.780874,1.25271,0.338968,0.237064,0.0132958,0.824776,0.307687,0.521679,1.64974,0,0.678745
92.136780045,0.893995,0.587314,1.26086,0.272115,0.0545943,0.0409671,0.86784,0.160991,0.697561,1.70512,0,0.716364
92.183219955,0.957715,0.551719,1.21994,0.247332,0.161063,0.0242274,0.933542,0.100412,0.628698,1.79655,0.0966303,0.638431
92.229659864,0.502007,0.53306,2.01022,0.147217,0.181316,0.890727,0.145002,0.229662,0.408959,1.47274,0.505132,0.196132
92.276099773,0.163023,0.36359,1.49038,0.0526607,0,1.14046,0.059044,0.80124,0.522162,0.298227,2.77976,0.336242
92.322539683,0.193833,0.507823,0.933895,0.281513,0.0116972,1.11839,0.0651118,0.578851,0.352522,0.00152025,2.8254,0.468993
92.368979592,0.1113,0.399608,0.768067,0.532587,0.0163544,1.10207,0.0750561,0.640316,0.33677,0.0300535,2.76832,0.394822
92.415419501,0.0265322,0.358013,0.671478,0.696701,0.0170039,1.09179,0.0607932,1.15893,0.256108,0.089798,2.74521,0.220912
92.461859410,0.0259466,0.1116,0.875061,1.27859,0.0189838,1.31484,0.000586797,1.39055,0.0193812,0.131247,2.31706,0.519393
92.508299320,0.0364926,0.0318111,1.00231,1.60315,0.038399,1.13463,0.0260233,0.99532,0.929575,0.306143,1.13181,0.62465
92.554739229,0.0343056,0.116231,0.861336,1.80489,0.0499175,0.967715,0,1.07311,1.09578,0.349364,0.574428,0.549948
92.601179138,0.126044,0.107396,0.743721,1.8803,0.0623741,0.811619,0,1.2702,1.0759,0.355763,0.51453,0.460786
92.647619048,0.0879079,0.232572,1.05154,1.76895,0.0884413,0.631073,0,1.70786,0.665078,0.237805,0.750296,0.293035
92.694058957,0.000411192,0.199177,1.60304,0.836007,0.161083,0.32495,0.248,2.268,0.242998,0.433788,1.06068,0.200816
92.740498866,0.000210105,0.105751,2.1273,0.686459,0,0.434995,0.574076,1.64217,0.197243,1.28532,0.280932,0.248036
92.786938776,0.000148608,0.0800826,2.62841,0.390492,0.0221751,0.218582,0.577412,1.59712,0.114418,1.34464,0.184172,0.123087
92.833378685,0,0.0533194,2.62078,0.296968,0.0127773,0,0.470721,2.12806,0.246364,1.47947,0.149928,0.00421284
92.879818594,0.0634928,0.0338597,2.70153,0.193317,0.0452068,0,0.386589,2.00941,0.317148,1.39967,0.0534986,0
92.926258503,0.523784,0.0526795,2.77863,0.217862,0.0398382,0.0305587,0.340923,1.72473,0.265479,1.35379,0,0.103638
92.972698413,0.392107,0.418397,2.13497,0.066392,0.19219,0.424874,0.374878,1.98693,0.151783,1.53612,0.114826,0.187916
93.019138322,0.286497,0.580067,1.71525,0.0600561,0.255193,0.800612,0.396025,1.76536,0.260926,1.6646,0.167764,0.258713
93.065578231,0.331828,0.48792,2.0188,0.13179,0.233441,1.02087,0.386102,0.957211,0.274379,1.72656,0.0626781,0.196513
93.112018141,0.339083,0.0578924,2.73029,0.135961,0.16642,0.615912,0.277768,1.17766,0.101103,1.46829,0.1076,0.242957
93.158458050,0.108558,0.0261962,2.44775,0.00798697,0.0222627,0.0127867,0.104145,1.80935,0.433667,1.55137,0.101852,0.186204
93.204897959,0.336602,0,2.31983,0.0466293,0,0.0188785,0.0413354,1.69728,0.243228,1.1221,0.127521,0.176024
93.251337868,0.150163,0,2.4262,0.0425485,0,0.0182741,0.0324618,1.6111,0.237883,1.09862,0.162246,0.18533
93.297777778,0.00306899,0,2.47377,0.161968,0,0.0155889,0.0593721,1.86715,0.213031,1.05351,0.134532,0.117474
93.344217687,0.167467,0,2.38137,0.130754,0.12894,0.0174445,0.124508,1.52481,0.154787,1.06136,1.09889e-05,0.030732
93.390657596,0.127655,0,2.0173,0.45126,0.301233,0.352936,0.373781,0.439261,0.983489,0.989528,0.147754,0.251297
93.437097506,0.280241,0,1.98981,0.764788,0.241536,0.414732,0.431179,0.109304,1.13978,0.940941,0.14251,0.418007
93.483537415,0.320129,0,1.98928,0.805044,0.276169,0.351818,0.429661,0.122729,1.00627,0.945569,0.285842,0.375844
93.529977324,0.223198,0,1.84264,0.68181,0.24429,0.142927,0.269583,0.735438,0.800997,1.00042,0.470397,0.276555
93.576417234,0.0624637,0,1.8998,0.576413,0.180587,0.0526263,0.125067,1.9415,0.264577,1.10559,0.346446,0.192599
93.622857143,0.0354499,0.00147708,2.37955,0.276045,0.020776,0.0956918,0.487386,2.08328,0.239766,1.05257,0.142258,0.175288
93.669297052,0.0140276,0.0172535,2.45217,0.0920575,0,0.0605039,0.681502,1.98917,0.449151,1.05067,0.270169,0.153951
93.715736961,2.76485e-05,0.0415001,2.67253,0,0.058608,0.0536659,0.666917,1.48399,0.848536,0.997769,0.306747,0.0534845
93.762176871,0.000116844,0.103692,2.95025,0.0732894,0,0.165129,0.484434,1.49457,0.36707,0.964531,0.0817601,0.183975
93.808616780,0.241166,0.290702,2.97349,0.143039,0,0.238492,0.286742,1.06132,0.366786,0.870565,0,0.797535
93.855056689,0.347193,0.844344,2.56641,0.102633,0.292452,0.229565,0.161928,0.162395,0.386041,0.975411,0.0329517,0.966033
93.901496599,0.49192,0.827192,2.17696,0.0542741,0.176494,0.100563,0.190799,0.0760291,0.534681,1.26164,0.151823,0.899426
93.947936508,0.544489,0.85282,2.09025,0.0393287,0.137876,0.0832478,0.281245,0.0211329,0.543012,1.34961,0.1041,0.820976
93.994376417,0.524948,1.00008,1.90546,0.0130753,0.173603,0.0915865,0.340263,0.0547551,0.414628,1.59321,0.137345,0.410682
94.040816327,0.121906,1.22037,1.18942,0.21299,0,1.21476,0.0687147,0.808212,0.325945,1.26737,1.48,0.188165
94.087256236,0.195119,0.788622,1.22221,0.284928,0.00776379,1.43028,0.0597744,0.0950929,0.361727,0.247714,2.36786,0.415681
94.133696145,0.19652,0.469698,1.14173,0.0608227,0.0179763,1.41442,0.0688107,0.165434,0.357015,0.0654329,2.66051,0.412264
94.180136054,0.223183,0.497556,1.04937,0.281996,0.0159392,1.33119,0.0793146,0.273606,0.414898,0.0420954,2.63073,0.382641
94.226575964,0.204054,0.592024,0.860075,0.720653,0.0166166,0.857377,0.0529066,1.15852,0.24035,0.0914067,2.68675,0.220433
94.273015873,0.202431,0.220144,1.02709,1.1575,0.0272309,1.07299,0.0115858,1.09494,0.0675737,0.0981614,2.32403,0.23945
94.319455782,0.157827,0.200112,1.15393,1.24951,0.0790103,0.971332,0,0.634939,0.636684,0.0657235,1.85724,0.322465
94.365895692,0.215637,0.189091,1.17251,1.32032,0.0843852,0.530716,0,0.856767,0.682489,0.147647,1.64982,0.322759
94.412335601,0.349619,0.109806,1.28766,1.44275,0.112267,0.296014,0,1.13252,0.68704,0.0803865,1.50051,0.246101
94.458775510,0.161524,0.438927,1.85351,1.17214,0.11411,0.298089,0.00350872,1.57141,0.312955,0.172738,1.58372,0.311344
94.505215420,0.000200417,0.0756426,2.53218,0.369996,0.0507978,0.315243,0.160484,1.55443,0.25828,1.31831,1.02819,0.218076
94.551655329,0.000192517,0.0236069,2.71973,0.333601,0.0528092,0.424424,0.425162,0.84961,0.119095,1.44005,0.866667,0.23741
94.598095238,0.000151067,0.0216305,2.74929,0.207554,0.0739073,0.215263,0.487114,0.923275,0.0699504,1.44077,0.718721,0.103959
94.644535147,0,0.00132165,2.66301,0.285695,0.0484084,0,0.441557,1.42532,0.260231,1.59991,0.116774,0
94.690975057,0.488843,0.0121334,2.59569,0.320729,0.0334732,0,0.443357,1.72792,0.187263,1.51904,0.0568018,0
94.737414966,0.712357,0.0170882,2.90844,0.322071,0.135895,0.0377081,0.493909,1.4212,0.076732,1.21129,0.139832,0
94.783854875,0.506679,0.0337044,3.22705,0.152563,0.273793,0.295458,0.49414,0.917386,0.0757347,1.30451,0.537328,0.0621306
94.830294785,0.421442,0.0589417,2.89733,0.335279,0.305209,0.221414,0.624709,0.880881,0.256064,1.51403,0.484803,0.0784117
94.876734694,0.374744,0.0466887,2.76533,0.584747,0.262269,0.0146299,0.412931,1.04173,0.320428,1.53228,0.334857,0.125906
94.923174603,0.190648,0.00423863,2.69788,0.260979,0.152049,0.00480518,0.275983,1.98382,0.251145,1.45157,0.256196,0.161673
94.969614512,0.102914,0.00901742,2.81553,0.00759546,0,0.0400673,0.423703,2.16197,0.102475,1.3278,0.120161,0.169911
95.016054422,0.261118,0,2.52395,0.192753,0,0.146218,0.434422,2.15958,0.0387879,1.19367,0.140959,0.168496
95.062494331,0.212329,0,2.25971,0.119754,0.00612603,0.203693,0.358464,1.94053,0.0420842,1.27098,0.155541,0.147174
95.108934240,0.195481,0,2.54951,0.176452,0.134956,0.0108761,0.246649,1.83887,0.0727863,1.19695,0.00758187,0.0870655
95.155374150,0.282296,0.0654809,2.54706,0.2506,0.301408,0.0328156,0.184879,1.73944,0.09654,1.2132,0.395523,0.0240485
95.201814059,0.251014,0.0195302,2.66227,0.438441,0.237899,0.151721,0.361562,1.45135,0.202044,0.990201,0.375183,0.0772178
95.248253968,0.224239,0.0181007,2.66742,0.46448,0.193349,0.172719,0.477665,1.22942,0.340347,1.01903,0.283333,0.0337772
95.294693878,0.241582,0.0257391,2.56903,0.307711,0.254549,0.122644,0.421888,1.28034,0.294775,0.987822,0.433549,0.104284
95.341133787,0.123584,0.236405,2.51206,0.234064,0.227756,0.155651,0.301617,1.46226,0.102614,0.951739,0.402283,0.223276
95.387573696,0.0591256,0.360979,2.54919,0.181386,0.106904,0.00679697,0.246118,1.87195,0.053064,0.884295,0.0917128,0.301045
95.434013605,0.00871842,0,2.58474,0.419215,0,0.00110739,0.566917,1.88121,0.482386,1.14733,0.11127,0.87898
95.480453515,0,0.000166348,2.66468,0.422783,0.216424,0.000168661,0.561091,1.67211,0.731178,1.15559,0.147736,0.658086
95.526893424,0.0156204,0.0246937,2.56858,0.287665,0.219829,0,0.544645,1.72511,0.554017,1.1968,0.162837,0.347582
95.573333333,0.705443,0.720169,2.03552,0.109734,0.092592,0.159951,0.576267,0.623704,0.438739,1.45126,0.0584306,0.620133
95.619773243,0.742637,1.22386,1.42826,0.307544,0.135145,0.154299,0.512644,0.156719,0.015275,1.53419,0,0.653471
95.666213152,0.603526,1.245,1.40734,0.204739,0.174331,0.0979883,0.618875,0.36438,0.0619903,1.56674,0,0.63425
95.712653061,0.572457,1.19355,1.50568,0.115347,0.130845,0.0578871,0.669239,0.490057,0.00122614,1.57347,0.000313159,0.629353
95.759092971,0.427143,1.32577,1.48162,0.0539417,0.0935094,0.03993,0.537146,0.702392,0.00104163,1.70928,0.0903601,0.701697
95.805532880,0.56036,1.25654,1.65079,0.0332442,0.00773843,0.00622569,0.427332,0.933891,0,1.8062,0.197559,0.610839
95.851972789,0.612512,0.450974,2.32149,0.00761747,0.00934319,0.729634,0,0.353677,0.972379,0.194157,2.18267,0.233498
95.898412698,1.09226,0.314125,1.61994,0.00795895,0.0508035,0.849545,0.020036,0.0384374,1.13716,0.0239547,2.53793,0.244177
95.944852608,1.18689,0.415967,1.42492,0.019535,0.0922731,0.77151,0.189174,0.048772,1.0931,0.0216317,2.56226,0.234107
95.991292517,0.897929,0.570033,1.64676,0.142852,0.0085541,0.566403,0.216001,0.462967,0.90475,0.0581403,2.69097,0.251866
96.037732426,0,0.205689,1.6129,0.658152,0.024913,0.374654,0.0490511,0.0644027,0.587683,0.103418,2.65134,0.0667368
96.084172336,0.158413,0.302375,1.64205,0.569407,0.397443,0.588333,0.133841,0.439833,0.747193,0.0167251,2.34267,0.0275643
96.130612245,0.187743,0.223452,1.63606,0.759126,0.348851,0.426304,0.17824,0.682439,0.925501,0.0651178,2.07642,0.00271279
96.177052154,0.228698,0.20649,1.63644,0.709558,0.282873,0.251519,0.443759,0.724506,0.895416,0.0663693,1.91413,0.000261804
96.223492063,0.347638,0.58734,1.63254,0.474999,0.41657,0.154906,0.305899,1.139,0.212358,0.104666,1.93471,0.141466
96.269931973,0.0680576,0.629406,2.21509,0,0.20428,0.256654,0.0145216,1.85159,0.0029183,0.419288,1.77226,0.235096
96.316371882,0.0378943,0.0680886,2.71027,0.0110357,0.00335841,0.399146,0.297706,2.05817,0.0887135,1.0536,0.586328,0.182288
96.362811791,0.0217143,0.0729861,2.78164,0.0704016,0,0.318196,0.388817,2.02692,0.0316765,1.26036,0.176115,0.154194
96.409251701,0.000152984,0.0507093,2.76719,0.2914,0,0,0.407694,2.07608,0.00538113,1.39559,0.162529,0.0294967
96.455691610,0.000229869,0.0195618,2.7847,0.330118,0.0281902,0,0.383204,2.03252,0.0964689,1.43216,0.0802634,0
96.502131519,0.367312,0.00865251,2.48272,0.234286,0.0280051,0.000280769,0.434654,1.88854,0.221283,1.48296,0,0.167207
96.548571429,0.378032,0.00579725,1.38048,0.401615,0.206325,0.0731536,0.552046,2.05265,0.285797,1.5219,0.0141802,0.292946
96.595011338,0.36693,0,0.755221,1.04591,0.320886,0.114229,0.532623,1.90731,0.402061,1.4163,0.147521,0.294157
96.641451247,0.382984,0.00173738,0.660645,1.18426,0.317511,0.215226,0.542537,1.54147,0.370294,1.49225,0.10082,0.213202
96.687891156,0.213023,0.0511068,1.25649,1.182,0.248889,0.218866,0.635013,1.42109,0.146262,1.78441,0.128455,0.204192
96.734331066,0.0621976,0.440577,2.45654,0.114204,0.107816,0.00716169,0.698063,2.10897,0.00694405,1.38855,0.116517,0.181737
96.780770975,0.0193405,0.188039,2.46098,0.0525591,0,0.00807497,0.578885,2.39665,0.00755335,0.828367,0.144973,0.168876
96.827210884,0.181913,0,2.53875,0.044703,0,0.00818441,0.49368,2.13025,0.00852602,0.992116,0.154723,0.163502
96.873650794,0.210957,0,2.70923,0.0858632,0,0.00556651,0.363058,1.75819,0.0506331,1.07092,0.142207,0.164746
96.920090703,0.229978,0.0386767,2.25473,0.268534,0,0.00558969,0.13387,1.88547,0.054569,1.22987,0,0.416244
96.966530612,0.116854,0.0278621,1.57949,0.881149,0.113627,0.40715,0.339376,1.09398,0.135879,1.29885,0.140552,0.400854
97.012970522,0.197618,0,1.86449,0.824132,0.227891,0.611641,0.291066,0.551669,0.373111,1.14429,0.205198,0.467985
97.059410431,0.280931,0,2.08683,0.666582,0.266331,0.640914,0.134301,0.393463,0.29424,1.21754,0.337281,0.376116
97.105850340,0.175217,0,2.08723,0.487001,0.329932,0.526925,0.0603133,0.753379,0.151937,1.3288,0.459773,0.194057
97.152290249,0.0694149,0,2.04838,0.477494,0.302325,0.525546,0.0591845,1.6937,0,1.25788,0.204395,0.258184
97.198730159,0.0431633,0,2.58661,0.0390668,0.0787432,0.139271,0.23193,2.16291,0.0880311,1.08157,0.0966168,0.203866
97.245170068,0.0899613,0.0100039,2.8537,0.0318164,0,0.000724554,0.373922,1.86504,0.195052,1.10524,0.128152,0.237152
97.291609977,0.129818,0.0378852,2.65835,0.0172786,0.0326833,0,0.531321,1.89599,0.22453,1.10461,0.168565,0.0963358
97.338049887,0.129862,0.092322,2.59834,0.044563,0,0.0201902,0.445777,1.99042,0.185335,1.16408,0.115581,0.0059556
97.384489796,0.301899,0.143456,2.47231,0.20836,0.0948665,0.0399316,0.267865,1.57823,0.22921,1.15718,0,0.654922
97.430929705,0.385178,0.210239,2.41239,0.201482,0.28098,0.19749,0.447489,0.386046,0.239322,1.10624,0,0.975756
