TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
206.286077098,-276.214,46.6314,-5.48888,6.37601,-1.19969,5.80049,1.38392,3.52101,1.39658,0.459211,0.627103,4.69045,-3.48798,-1.11827,0.725431,2.88536,-0.133762,1.00656,-0.883264,2.03318,-2.81767
206.309297052,-286.671,44.5729,-12.6512,8.5297,-0.483465,11.588,-0.674132,1.47703,1.76446,1.97336,1.31624,4.01712,-2.2239,-1.21981,3.92097,3.3477,-0.234373,0.453166,-1.1677,3.61387,-2.19743
206.332517007,-286.08,48.7644,-17.2781,5.74937,-9.49876,8.62498,-1.07654,4.27872,5.35066,6.16361,3.85937,2.00565,-4.42318,-4.4336,1.32687,1.91887,0.123162,1.51198,-0.418159,6.24989,-0.100085
206.355736961,-282.503,49.5806,-11.7185,6.64383,-7.57854,4.92749,-4.30568,2.25963,5.68551,4.40198,2.66853,1.06698,-5.08541,-2.52011,0.769611,1.15884,-2.54494,1.95817,1.98153,6.64959,0.421728
206.378956916,-278.222,49.7858,-8.62719,7.71419,-3.85714,4.70598,-2.54832,0.0564133,1.93931,3.76685,2.47122,2.7271,-3.1263,-3.85651,-2.3495,0.618074,-0.410806,1.60853,0.738345,5.47344,-1.61761
206.402176871,-282.012,50.9976,-6.55654,9.30678,-3.69913,3.81289,-6.06637,-0.382239,5.45333,4.49612,2.37369,3.36553,-5.88799,-3.05996,-0.168374,0.212537,0.249428,-0.048319,-1.65921,4.39378,-1.92024
206.425396825,-254.867,44.2869,-3.81342,1.29452,3.31409,1.79517,-0.62008,0.717202,2.90102,2.58647,4.70165,2.05344,-2.41063,-0.601644,-0.745205,-1.98243,0.00773003,1.14235,0.198424,1.47468,-0.824773
206.448616780,-251.828,52.7661,-6.98092,1.13205,0.382961,6.91224,-4.55416,-2.74852,-0.662676,3.16174,1.99921,4.35296,-1.16888,-1.03632,-3.12094,0.732505,-0.9518,-1.31511,-2.19818,2.39461,-3.16549
206.471836735,-257.456,51.929,-2.1686,2.51101,-4.75543,2.85064,-1.91205,-3.52951,-1.56891,3.50763,0.997,5.85234,-1.07497,-2.77498,-2.3758,2.18325,-2.94387,-2.2875,-2.35125,1.88383,-2.97013
206.495056689,-263.191,51.3239,-4.75621,3.54493,-4.30119,3.62362,-3.37842,-3.69951,-4.27832,3.23657,4.09491,5.19176,-3.24272,-2.81593,0.156246,1.71995,-3.16124,-4.25738,-3.93232,4.02191,-1.82706
206.518276644,-260.551,52.2548,-7.02941,2.7364,-4.60548,3.61813,-2.44421,-2.90435,-4.03282,1.1212,0.909411,7.33562,-0.0326716,-3.41982,-2.46488,2.14087,-1.87871,-4.4625,-5.3153,2.59183,-1.37871
206.541496599,-264.677,52.7494,-4.2482,2.82955,-7.50767,2.65312,-3.26028,-2.58012,-2.34963,1.25212,3.65845,5.07583,-4.26131,-2.06596,0.14763,0.0191934,-2.35069,-2.22074,-4.74045,2.52154,-1.46429
206.564716553,-268.69,53.2541,-5.8483,4.66219,-7.48387,4.03217,-2.22952,-3.62785,-3.0684,2.44143,2.87037,4.74719,-2.57967,-1.0978,-2.79794,-0.688132,-1.8911,-2.61595,-6.25678,2.32069,-0.506249
206.587936508,-271.29,49.224,-10.2603,2.9789,-5.45407,2.85703,-2.52701,-1.58738,-3.26727,2.44312,2.60606,1.63635,-2.34184,0.230681,-3.06046,-0.558283,-0.809896,-0.870073,-0.851193,3.20265,-1.7863
206.611156463,-275.617,47.4342,-11.2849,3.45482,-5.18579,4.02343,-0.594341,-0.882802,2.09071,1.05841,1.95596,4.9823,-1.54835,-2.65935,-1.15448,0.571957,0.327919,-2.60411,-1.33894,5.03411,-1.85086
206.634376417,-214.725,28.2791,-2.19984,1.85245,-0.00870969,2.08509,1.38615,-0.796829,-0.358201,1.49124,1.12902,2.18904,2.18364,4.39031,4.72467,4.23132,1.10082,0.0977819,-0.815248,0.0207578,-1.00389
206.657596372,-216.441,27.2002,-1.72021,1.41765,-0.115633,2.95291,2.41753,-1.0808,-1.0375,1.45721,1.15294,0.510631,3.37011,3.57934,2.14384,1.20294,1.14089,0.581038,-1.68841,-2.1895,-2.56833
206.680816327,-265.827,51.3377,-7.17272,3.78788,-3.86069,3.31927,0.0135348,0.611818,0.795046,1.22764,2.93663,5.34503,-5.03578,-0.684434,2.17525,4.54318,0.452482,-1.07434,-1.77736,2.68333,-2.61882
206.704036281,-264.446,50.7321,-7.6939,0.57,-3.62112,8.49994,-0.639452,-2.31269,-0.783203,0.93172,4.50175,8.05417,-2.07476,0.287578,2.37907,4.94821,0.487092,-0.120133,-1.98344,0.803191,-4.40918
206.727256236,-213.982,26.1156,-5.79543,-0.981612,-1.92182,2.27468,1.29372,-3.43818,-4.12215,-0.0631747,1.85888,1.04081,0.156824,1.06333,2.71919,3.34387,2.20894,1.01569,-1.6886,-2.38346,-2.25864
206.750476190,-218.292,24.5723,-6.67205,-1.61292,-2.5137,0.0920767,-0.154613,-1.8129,-1.73214,2.50562,4.07234,4.10851,2.3048,3.01471,3.6848,4.66274,2.76884,0.85111,-1.29397,-0.665046,-2.05183
206.773696145,-230.054,31.7272,-5.60693,-0.0560496,-2.32984,0.581153,-1.679,-2.31642,-2.07258,1.64907,4.87168,3.53131,-0.578178,-1.38118,-0.671581,0.978331,0.171594,0.96979,-0.501682,-2.26199,-3.78845
206.796916100,-273.918,48.85,-14.2793,2.21848,-7.29687,5.47297,-3.28024,-0.380828,1.0439,4.86181,6.11033,5.86662,-5.00009,-4.21938,3.01318,4.31693,-0.636458,-0.522599,-0.684054,2.84366,-3.4936
206.820136054,-217.395,29.1088,-4.92171,1.55401,-0.612945,-0.155989,-0.88141,-2.75121,-1.79783,1.34805,3.38547,2.3439,-0.083825,-0.316079,1.89261,1.38798,0.917717,1.62235,0.0289651,-2.07647,-2.25107
206.843356009,-213.845,26.2344,-2.84635,1.67365,-0.407454,-1.22832,-1.22851,-1.88508,0.562728,1.71394,1.14306,1.23541,0.553964,1.58409,2.22752,1.29336,1.42063,1.16516,-0.907931,-1.95568,-4.07848
206.866575964,-217.479,24.386,-3.81161,-0.0813303,-2.69574,-1.61537,-1.78608,-1.61086,-0.240253,0.814556,0.410631,0.564318,1.10316,2.13691,2.2577,2.19551,1.17518,0.0787484,-1.81273,-3.0477,-4.22163
206.889795918,-219.335,24.1111,-3.34351,1.07706,-3.08634,-2.63644,-1.84971,-0.18077,0.377838,1.08961,0.181419,1.3368,1.93623,1.49541,1.36798,0.949898,0.739507,1.77207,-0.239113,-3.99321,-5.15623
206.913015873,-217.394,24.553,-5.09381,-0.908368,-1.96412,-1.31275,-2.67377,-2.6483,-1.69648,0.709005,1.76857,1.71448,1.02532,0.310758,-0.0176866,0.416352,-0.0448557,0.70082,-1.00849,-3.49122,-4.91062
206.936235828,-217.825,24.8713,-5.18464,-0.116223,-3.32911,-0.690063,-2.26406,-2.89145,-2.91626,0.203876,1.85491,2.77866,0.904938,1.58254,-0.00850652,-0.238184,-0.793148,0.931514,-0.328368,-3.20419,-4.96092
206.959455782,-217.735,25.259,-5.10457,-0.282685,-3.09904,-1.23462,-1.55514,-1.62546,-1.55303,0.0856396,0.96928,0.808065,0.447012,1.76134,2.2461,0.405982,-1.16032,-0.613216,-1.16198,-2.09304,-4.12758
206.982675737,-268.257,43.8351,-10.5286,1.84717,-4.72131,4.30895,2.05357,-1.1594,-1.49441,2.85479,0.25824,3.42511,-3.71976,-0.0606842,-0.218785,1.16701,-1.21374,-1.31238,-2.02353,3.87205,-4.25173
207.005895692,-272.383,42.5436,-9.1041,1.93938,-3.11743,2.71619,-0.0539161,1.21933,0.5086,-1.22367,1.88163,5.2946,-3.17723,-4.74248,0.264973,3.98017,1.84075,0.792515,-0.751221,1.74578,-3.86713
207.029115646,-213.815,26.8303,-2.69883,2.64507,2.30428,4.48109,2.56769,-0.772333,-2.19342,-0.485356,0.327618,1.77536,2.19441,3.0145,4.15872,4.31141,1.91236,-0.262058,-1.8459,-2.39639,-3.08012
207.052335601,-214.447,28.3431,-4.69676,-0.742422,-3.38389,2.73132,1.3071,1.0469,-0.157326,3.33174,3.24808,3.88118,1.6804,2.93863,2.38703,3.47061,1.0408,1.03347,-1.27573,-1.38399,-3.30766
207.075555556,-245.259,40.0373,-8.60123,-0.335966,1.01922,4.8047,4.05135,1.83227,-1.8845,-0.975826,3.46845,3.8991,-2.18949,-4.6096,1.36818,2.74751,1.19795,-0.566248,-0.328868,-0.284199,-1.84704
207.098775510,-259.091,45.3391,-10.1692,2.36171,-2.63052,6.27468,2.28318,3.74775,-1.22702,1.82299,3.08324,7.671,-4.18645,-3.08416,1.38268,5.98933,0.781858,0.948537,-1.46095,1.59144,-3.47399
207.121995465,-260.136,45.6707,-11.5061,4.76317,-2.65445,7.28853,-0.150189,0.275655,-2.49406,1.11638,4.25009,4.61899,-8.65904,-4.56885,0.550382,4.988,1.10254,2.06523,0.842609,2.01731,-2.8474
207.145215420,-250.284,43.448,-14.9657,2.31946,-4.26796,4.60043,1.22422,3.45999,-1.47081,4.34177,3.45986,5.36874,-4.89234,-4.55834,0.0580089,5.69963,1.11651,1.85648,0.0487519,2.71493,-0.322808
207.168435374,-248.25,43.4223,-15.5941,3.23699,-4.43348,3.28669,-0.471299,3.96944,0.481882,2.00635,2.55389,4.31447,-5.9652,-1.71908,-0.277132,5.50053,-1.18634,-0.481179,-1.80428,3.50654,-1.04418
207.191655329,-257.997,43.8462,-13.6742,1.04846,-6.82351,6.22916,-1.4381,-1.02588,-2.65549,4.54206,1.68487,3.98878,-2.17954,1.3469,3.38848,5.94487,-0.474683,-0.81166,-1.76577,0.498884,-3.136
207.214875283,-228.19,30.4727,-3.65675,0.911604,-2.05959,-0.338287,-1.76956,-1.37501,1.73848,2.7797,2.12464,3.04617,0.846558,-1.05729,0.100826,1.65011,0.561563,0.601114,0.710121,-0.227112,-1.70063
207.238095238,-212.368,26.5447,-3.68555,0.82336,-1.1556,-1.94584,-1.95435,0.0187736,0.756924,0.761961,1.06573,1.78181,2.53383,1.47801,0.94495,0.434911,0.834679,1.75143,1.10972,-1.57529,-4.64944
207.261315193,-216.324,25.2954,-4.73544,-0.343824,-4.02485,-2.11887,-1.77764,0.263527,0.562382,1.17087,0.809175,1.82346,-0.213488,1.74198,2.86064,2.20476,-0.107842,0.443151,-0.0947522,-0.605834,-3.09821
207.284535147,-217.874,24.3022,-4.65924,-2.45109,-4.88458,-1.45336,1.41562,0.00226823,-0.970338,0.682288,1.40004,1.01142,0.556148,1.0035,1.46524,2.00449,1.55259,1.05638,-0.453009,-2.46868,-4.66843
207.307755102,-218.55,22.258,-6.39701,-1.29565,-3.07019,0.631987,0.512374,-1.07422,-1.02225,-1.03407,-0.698672,-0.235862,-0.844712,1.03146,3.09156,2.35812,1.64592,1.47027,-0.51103,-3.11583,-5.26198
207.330975057,-215.858,24.9521,-3.16813,1.95113,0.879061,1.85097,1.87564,-0.768822,-1.26342,-1.44246,-0.56523,-0.160873,0.568609,0.95591,2.58335,3.00759,1.58787,-0.729408,-1.85792,-2.65518,-4.0634
207.354195011,-215.348,25.6801,-3.24525,2.18467,-0.734421,1.85511,0.555598,-0.317306,-1.26514,-1.12903,-0.744001,0.462284,1.06419,2.15533,1.49439,1.19184,0.395463,-0.193362,-1.38794,-3.19166,-4.93874
207.377414966,-259.809,46.6208,-7.38554,1.63138,-3.33619,6.35506,2.31843,-2.56864,-2.29349,2.0475,2.37267,3.9093,-5.35124,-4.60544,0.129493,1.56323,1.42847,0.735325,-1.10633,-1.52025,-2.83376
207.400634921,-261.606,49.49,-7.86102,4.55468,-4.94131,5.52555,-0.580783,-3.56587,-4.36088,3.05019,3.2462,2.83676,-6.71576,-2.18538,2.0836,4.14312,0.757528,0.423195,-3.50625,0.0352781,-4.8627
207.423854875,-214.252,26.545,-3.12092,2.05885,2.04567,3.02681,1.6009,-1.92103,-2.90393,-0.395008,1.54159,1.35493,0.83373,1.02406,4.04672,5.30887,3.48645,1.05577,-0.424651,-2.2209,-3.57039
207.447074830,-216.238,27.3408,-4.21808,2.25377,-1.11788,4.49349,0.824497,-0.341692,-3.1366,0.890931,0.356683,2.4356,-0.291188,2.80832,1.76856,4.35642,1.00433,0.449535,-2.12976,-0.84529,-3.37696
207.470294785,-238.094,35.896,-5.18507,-1.7364,-1.8866,2.99985,2.91655,0.020026,-2.27304,0.0455654,4.84971,4.48117,-1.1635,-2.26032,3.45739,5.30155,2.53463,0.186941,-1.10528,-0.170627,-0.621137
207.493514739,-264.402,46.9908,-11.5766,1.30674,-2.74995,6.75478,-0.870602,-0.676844,0.843888,4.03632,1.50137,6.37865,-4.07527,-1.74764,2.80198,6.28948,1.5842,1.13345,-0.552314,2.33284,-3.36514
207.516734694,-259.448,46.6389,-7.62817,2.97802,-3.76604,3.8199,1.82279,1.39011,-1.96979,2.30427,2.05307,3.7729,-2.93483,-1.36412,0.97768,4.31835,0.0943429,1.2766,-0.506982,2.08149,-3.86614
207.539954649,-261.379,37.0659,-11.3386,5.86829,-3.26163,4.64857,-0.965018,0.667933,-1.53157,5.21006,2.09829,1.73921,-1.94771,1.96255,3.67417,5.6612,-0.423715,1.79837,-1.13177,-0.358122,-3.5933
207.563174603,-260.544,41.7784,-11.3756,3.44324,-2.35352,4.68315,0.252689,-0.389707,-2.43935,1.65882,-0.1991,4.79476,-3.87856,1.06578,4.0256,6.35667,-0.0704247,-1.02119,-0.466556,1.2586,-3.61953
207.586394558,-260.249,39.3338,-15.6208,2.33936,-6.65137,3.5958,0.584276,2.92205,-1.00131,4.09452,4.75877,5.15727,-1.91924,-0.983787,3.10859,6.71863,1.08288,3.1007,-0.174742,1.53705,-4.29614
207.609614512,-244.141,32.1756,-7.6913,2.6425,-3.02931,-2.11991,-1.6519,-0.586063,0.632254,2.72527,3.05819,1.85325,-0.889917,-0.393369,1.93013,2.18967,2.39847,3.36676,1.91864,1.63463,-1.40698
207.632834467,-211.138,26.7132,-5.52991,0.742279,0.55542,0.107224,0.661184,0.0732594,-0.194481,1.33785,2.63219,2.04497,2.37113,2.82231,3.70608,3.38764,1.85277,0.765449,-0.761482,-3.14317,-4.51693
207.656054422,-213.973,26.559,-5.22123,0.35022,-1.15442,0.208652,-1.1123,-0.257718,-0.00879791,-0.183403,1.5361,3.81174,2.65043,2.69433,3.02418,1.07407,-0.124971,-0.144042,-0.456784,-3.33616,-5.46075
207.679274376,-217.17,24.5327,-5.92977,-2.3011,-1.86335,-0.293888,0.773513,0.0613194,-1.16976,0.18113,1.98394,2.65346,2.49448,2.16342,3.17482,1.40152,-0.22245,-0.872098,-2.14228,-4.80995,-4.83786
207.702494331,-217.169,23.8146,-6.44899,-0.40816,-3.46904,-1.89485,-0.665225,0.410413,-0.211859,-0.105976,0.98191,2.9694,1.39922,1.25181,1.3939,1.77183,0.450581,0.854794,-0.560259,-4.62259,-6.87321
207.725714286,-219.38,24.1347,-5.76136,-0.52032,-1.72433,-0.191107,-1.57842,-1.3621,-2.08415,1.0966,2.38799,1.9605,0.384887,1.60142,3.31807,2.11767,-0.640196,0.62333,-0.710795,-3.778,-6.44215
207.748934240,-218.687,22.5773,-7.60093,-1.55308,-2.87379,-0.570559,0.221284,0.442201,-0.851617,0.288481,1.8036,2.23219,0.190681,1.41922,2.55609,2.6086,-0.0775347,0.0476029,-1.41493,-4.27677,-7.2661
207.772154195,-252.344,41.9676,-8.97308,-0.963855,-1.73122,1.31755,2.68459,-2.89673,-2.03746,-0.18146,5.50267,5.22551,-0.186883,-2.55915,0.998867,2.17362,0.559157,-0.943093,-0.118964,0.0773123,-2.80785
207.795374150,-263.403,44.1853,-8.40676,1.12293,-5.49497,-0.770735,0.242144,0.294896,-2.61279,-0.82988,2.29132,6.20601,-2.3207,-3.86605,-0.162292,3.54881,0.199549,-2.23175,-1.66948,0.9963,-2.82531
207.818594104,-213.363,26.906,-4.31158,-0.104392,-3.74714,-1.43205,0.166889,0.174791,-0.403731,-0.551552,0.332518,1.65931,2.48652,2.39656,1.48886,1.65788,2.27824,3.43142,1.20799,-2.07449,-2.41331
207.841814059,-217.849,25.5783,-3.20143,1.91271,-1.16939,0.0900879,-0.0441014,-0.498986,-0.596962,0.497028,0.163715,3.01502,1.7112,2.63183,3.60154,3.21364,1.80652,1.56632,0.346166,-1.78695,-3.72978
207.865034014,-229.997,30.1773,-2.53628,2.31696,-0.730652,1.06858,1.58993,0.221281,0.156161,-0.827071,-0.132814,1.38019,2.6662,3.38983,2.86523,1.48032,0.915311,0.122722,-0.933103,-2.48692,-1.85635
207.888253968,-268.072,43.5303,-12.9926,1.91377,-4.92218,4.63558,2.4178,4.07046,1.60916,3.05364,3.00845,5.61031,-3.05895,0.575984,-0.359204,2.78945,0.581483,0.0700092,0.00868255,3.00566,-0.301385
207.911473923,-269.361,38.7341,-5.66342,4.32212,-1.35182,5.98336,2.47492,2.40654,-0.136173,3.34215,0.705683,4.72136,-3.58369,-0.938413,0.346222,4.29362,-2.21421,0.830477,-0.0693081,1.95374,-2.5799
207.934693878,-259.248,42.1928,-14.887,2.62222,-5.08654,6.11871,-0.62831,2.12253,1.32051,5.26698,1.48906,3.86676,-2.77004,-2.47053,-1.02292,5.09108,1.12671,4.14943,1.88443,1.49705,-2.70601
207.957913832,-255.939,42.6036,-10.9018,0.548153,-6.07988,4.925,0.803521,2.72878,1.55609,5.08995,0.843487,4.79849,-1.89423,-1.89572,-0.752535,3.81557,0.706398,2.30337,0.249507,0.87562,-3.45494
207.981133787,-257.934,41.2604,-12.2584,1.02812,-7.15706,5.17191,4.66266,3.85533,1.65634,3.51292,0.132237,4.78454,-1.62987,-1.73426,-3.08376,4.83342,2.51585,2.09558,-1.7781,0.808897,-1.99531
208.004353741,-259.572,38.4478,-10.9363,0.731081,-4.55693,2.31165,-0.525401,1.34863,1.25956,4.03018,4.3271,2.85521,-1.34861,-2.872,-0.572321,2.88324,4.66679,5.78947,1.34515,-0.424094,-3.42373
208.027573696,-232.919,35.8753,-7.3971,-0.139209,-0.352206,-2.02689,0.273655,0.657535,-1.1303,0.570763,1.67392,1.03141,-0.859272,-0.169336,1.90084,2.48997,0.370736,-0.325596,0.374844,0.208695,-1.01843
208.050793651,-240.651,40.3851,-8.23806,0.149054,-3.67205,0.102035,-1.76766,3.60295,-2.78233,0.438274,1.44779,5.75648,-2.10233,-0.95251,-0.771204,3.4653,-0.282109,1.5604,-1.90938,-0.241402,-4.33186
208.074013605,-249.253,41.8761,-10.6032,-1.77156,-3.88363,2.01308,-2.8149,0.0829418,-2.17433,-0.319944,0.547867,5.02883,-5.95087,-2.42793,-0.538307,2.96708,-1.30278,0.937675,0.131774,1.35937,-4.68104
208.097233560,-257.034,42.801,-6.08069,-1.07419,-5.43381,1.30784,-3.21697,-0.744521,-4.07838,-0.686447,2.06929,7.80328,-5.3707,-2.78701,0.28499,5.01423,-0.374242,-0.445728,-1.63352,0.593022,-3.94463
208.120453515,-253.445,40.392,-9.09235,0.895816,-5.37949,0.995658,-3.26581,-3.67806,-4.48507,2.07366,2.35337,3.80421,-4.8571,-2.02947,0.544316,4.16895,-1.36869,0.966868,-2.12509,1.418,-1.59244
208.143673469,-255.566,39.1936,-11.0488,-0.796225,-3.93176,1.8881,-4.44577,-3.11314,-4.86916,1.94681,2.16394,4.36212,-4.19384,-3.53538,-1.77248,3.35404,-0.568447,0.574237,-1.28963,2.05443,-1.04561
208.166893424,-255.114,42.5626,-10.0457,1.06758,-7.50794,1.77655,-1.44839,-3.66188,-4.99864,3.22895,0.509606,1.69544,-3.58957,2.55305,0.747369,2.03199,-1.42235,1.40682,-2.9458,1.12038,-0.170444
208.190113379,-265.929,42.3773,-10.8616,0.14309,-3.60795,1.10893,0.337456,2.98584,0.886848,2.27984,2.75009,5.04104,-2.0575,-0.445596,0.929154,2.28647,-1.23849,-0.22815,-1.409,2.31124,-2.18276
208.213333333,-252.924,37.8821,-7.15232,-0.276419,4.72691,-2.44415,2.04793,-0.730999,-0.0630681,2.38694,3.27248,3.81473,-0.955003,-2.5851,1.39514,1.10478,1.32171,-0.522915,-1.27722,0.406745,-0.73669
208.236553288,-257.653,49.423,-10.7817,5.30364,0.403265,5.77327,0.730516,0.00155887,-1.96099,1.02068,2.36367,5.67216,-3.06438,-0.290102,1.48225,3.80681,0.928278,0.611935,-1.56101,2.60824,-1.95178
208.259773243,-254.529,45.0358,-4.03153,-2.10755,-1.22829,7.43688,-0.150841,-0.922833,-2.10331,3.18725,4.4499,8.05027,-1.17536,0.652572,3.24758,4.80989,-2.66206,0.138692,-0.701341,0.0163501,-1.76252
208.282993197,-261.026,50.3004,-9.9423,1.62936,-1.94184,6.55946,0.143555,-1.50669,-4.32805,-1.16718,1.48786,6.59172,-1.5511,0.566761,1.25453,5.13358,0.281233,-1.14169,-2.39121,1.59001,-2.38334
208.306213152,-263.13,45.4421,-8.33347,-0.794774,-1.91873,6.66663,2.71315,-0.154798,-3.24245,1.50681,4.17732,8.00607,-1.13227,2.16282,1.30065,3.69187,0.890465,1.58996,-0.702626,0.283187,-2.09279
208.329433107,-260.624,50.5075,-9.33665,-0.305869,-4.68189,4.73498,2.04413,-0.60402,-3.25211,0.77056,4.22822,8.1015,-3.67422,-1.2367,1.87187,5.26249,0.415645,0.211775,-2.91114,0.552235,-2.08209
208.352653061,-266.383,50.5374,-12.5831,1.32527,-3.73534,4.52579,1.25193,1.46202,0.179167,0.451327,3.28264,7.1825,-3.85825,-1.13916,4.14403,8.16001,1.26853,-2.34499,-1.92397,3.29689,-3.92907
208.375873016,-264.608,48.7634,-8.05221,2.32983,-2.90962,5.14719,0.352991,-0.940568,-1.84661,1.80555,4.78517,7.56882,-4.99437,-1.67467,3.57053,6.96853,1.53905,0.635659,-0.392865,4.47278,-1.81245
208.399092971,-279.602,50.3429,-13.6552,1.28145,-6.39522,5.67596,-0.43318,-3.60582,1.13574,-0.298543,3.18879,5.09741,0.448188,0.350983,5.5347,6.06728,2.48094,-1.92364,-1.99696,0.463778,-0.958103
208.422312925,-233.266,34.7043,-6.81162,0.965439,1.10069,-0.331872,1.97698,2.08626,1.3891,4.60603,1.92748,0.747636,-2.6726,-1.05468,-0.524823,1.28655,-0.155422,-0.265173,-0.540894,1.75721,1.64089
208.445532880,-245.773,35.2965,-4.08345,-1.70387,2.59837,-0.356758,-0.967711,0.438842,2.18619,2.54028,2.98563,-0.0224381,-1.89735,-1.22458,-0.215679,0.334338,0.172036,-1.62979,-0.438107,0.6155,0.388283
208.468752834,-256.37,37.9774,-5.89812,-2.45709,0.556494,4.23867,-2.9005,3.37251,1.83501,3.41673,0.590637,2.86932,-2.67803,-1.65612,-2.7773,2.41014,-1.35496,0.30188,-1.17987,2.88519,-0.364022
208.491972789,-261.664,38.3653,-5.42406,-2.40975,-3.62975,4.87531,-1.4655,1.04919,-1.64888,2.1096,-0.223482,4.85646,-1.7438,0.259632,0.0812427,3.29436,-1.08628,0.846945,-2.04955,1.93191,-3.83951
208.515192744,-261.795,40.6511,-7.63123,-1.91962,-5.56142,2.38676,-0.781411,2.23507,0.969491,2.22786,0.176171,3.98617,-4.60068,-1.23351,-0.465028,2.91546,0.398068,-0.932368,-3.03222,2.61746,-2.71646
208.538412698,-267.715,43.7471,-4.28942,-2.71574,-4.36883,3.29601,-0.217436,-0.266411,0.258744,3.58646,-1.24748,3.41612,-3.06363,-0.427719,2.07038,4.72673,-0.691775,-0.538487,-2.3068,0.818539,-3.47888
208.561632653,-270.287,41.8543,-7.11291,0.33052,-2.79161,6.10751,0.232956,1.07702,-1.56797,-0.406476,-0.763658,3.86527,-3.39203,0.342141,2.08133,4.49507,0.926682,0.988539,-4.04197,-0.989844,-4.6873
208.584852608,-273.031,42.9702,-6.10947,2.25103,-3.53781,4.47564,0.751054,0.39285,-2.10645,0.899707,0.85938,4.16113,-3.91826,-0.480185,0.614831,4.01929,-0.377269,-0.605479,-2.24021,0.663544,-4.53467
208.608072562,-254.241,38.1296,-6.36076,-1.90913,0.796978,-3.71822,4.6237,-0.258072,-0.767502,1.52493,3.24044,2.82036,-0.866331,-1.97749,-0.977764,-0.947905,-0.212078,-0.865317,0.0294816,-0.107917,-0.744077
208.631292517,-248.913,43.5344,-7.7757,2.46973,0.3492,2.28546,-0.798707,4.48401,2.17699,1.82061,1.15919,5.54145,-4.73646,0.155319,1.95664,3.67663,-1.70592,0.672243,-0.145737,1.66805,-2.53783
208.654512472,-256.685,46.447,-5.30371,-1.92584,-0.868394,5.68133,0.544722,1.40141,0.0970354,-0.737965,1.79138,8.49831,-1.07088,0.25251,2.88182,6.35876,0.849252,1.27171,-1.34933,0.573672,-3.34451
208.677732426,-256.211,45.2935,-4.2958,-2.89031,-2.65974,6.49882,-0.8318,-0.700146,-0.581292,1.30497,3.59456,8.31911,-3.60697,-3.39955,0.799316,5.8157,1.87686,0.064306,-1.10784,1.62707,-5.07285
208.700952381,-267.665,51.7306,-8.4021,-0.813588,-3.86822,6.54964,1.2817,-0.399521,0.687846,1.79839,3.75342,7.57066,-5.131,0.134305,3.50531,4.25682,-0.144445,-1.12527,-2.56405,3.47607,-2.26354
208.724172336,-261.243,45.3526,-4.53063,-1.12308,-5.49366,6.34537,1.86208,-0.707241,-3.5672,0.36223,5.15246,8.79405,-4.92342,-0.605217,3.66129,6.45968,1.23306,0.115195,-0.761009,1.93161,-3.9412
208.747392290,-269.535,55.0716,-10.9014,2.54884,-6.47626,5.82182,-0.198012,-0.749747,-0.440057,-0.572224,6.56514,6.83574,-5.95843,-1.64606,3.34116,3.78138,-0.807195,-0.549863,-1.48306,1.49758,-3.5067
208.770612245,-267.298,48.5124,-7.21199,-0.46774,-2.61263,2.40724,-1.2606,0.617614,0.0795194,2.25684,3.28239,8.3164,-4.01761,-1.92252,5.64218,9.60392,2.48833,1.67369,-0.795076,2.08924,-2.60391
208.793832200,-277.984,48.4376,-10.2014,1.96802,-4.475,6.84998,-0.758336,-2.97642,0.293434,2.70364,5.51063,8.0721,-4.38476,-1.21639,3.56488,5.40979,1.14736,2.38107,-0.90545,0.590472,-3.44279
208.817052154,-231.966,30.5405,-2.25301,4.83154,3.40392,-0.582867,2.53102,1.40429,1.14192,0.790518,0.635722,1.7361,0.717222,-0.775366,-0.318521,0.292364,0.111295,0.379075,0.214764,0.0101081,0.60229
208.840272109,-245.821,31.7527,-4.2657,0.622195,5.36489,0.342647,-0.201075,-1.29682,0.324055,2.6324,3.1649,1.07616,-1.97527,-3.43487,-2.49594,-0.800643,0.0674919,0.0168715,1.07798,1.60966,1.44282
208.863492063,-253.76,36.0592,-1.11752,-0.935854,0.939988,0.512192,-2.06895,1.80571,3.34261,1.55416,0.0730506,1.20192,-1.97517,-1.02287,-0.869955,-0.602717,0.774089,1.21246,-0.36109,0.845121,-1.82278
208.886712018,-258.718,37.5391,-3.32414,-5.75068,-0.847338,3.68111,-1.21102,-1.49155,1.29244,-0.250021,-0.480051,2.07431,-0.0641311,-1.70147,-0.928331,0.978558,0.477747,0.411325,0.236294,0.432543,-2.06551
208.909931973,-258.094,43.5196,-5.1958,-1.69934,-2.09464,5.8037,-2.25057,-2.08538,-2.54367,0.260853,0.974604,2.52903,-7.03348,-2.35087,0.814827,4.03544,0.434565,0.570655,-3.08978,-0.777986,-4.88006
208.933151927,-259.326,46.0423,-3.416,2.61379,0.393602,5.45641,-1.12435,-1.4009,-3.90765,1.80721,2.49715,3.85576,-6.00244,-0.773419,2.37362,4.97926,-0.876127,-0.43348,-2.7791,0.934874,-3.91757
