TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
114.753015873,0,0.0913116,2.50612,0.677442,0.0091265,0.0602838,0.0488429,1.21224,0.0518508,1.81154,1.12977,0.0430363
114.799455782,0,0,2.55399,0.836563,0.0903148,0,0.305538,1.61851,0.081288,1.65799,0.914995,0.199115
114.845895692,0,0,2.52412,1.06369,0.047025,0,0.377044,1.84571,0.094819,1.56654,1.00003,0.107235
114.892335601,0.014776,0,2.35509,1.32899,0.086,0.0036869,0.39008,1.88161,0.0826924,1.52647,1.02029,0
114.938775510,0,0.0285996,2.16366,1.24562,0.0949841,0.104718,0.38338,1.41414,0.242414,1.65455,0.853881,0
114.985215420,0.04978,0.0792127,2.05069,0.726042,0.0647924,0.176521,0.570218,1.05299,0.61317,1.59331,0.756234,0
115.031655329,0.149267,0.167636,2.05173,0.549206,0.0531754,0.309586,0.55727,1.11869,0.642329,1.54594,0.681918,0
115.078095238,0.19839,0.164995,2.23194,0.353428,0.0496074,0.355456,0.475238,1.28357,0.537151,1.48868,0.61543,0
115.124535147,0.218318,0.184265,2.52934,0.0919698,0,0.142667,0.257535,1.62334,0.209183,1.62788,0.129225,1.09503
115.170975057,0.0957837,0.127884,2.74222,0.0789264,0,0.138745,0.0377952,1.91702,0.172729,1.46972,0.0423609,1.10207
115.217414966,0,0.0482923,2.86949,0.0671898,0,0.000138906,0.04988,2.02954,0.14548,1.2611,0.0408768,0.907452
115.263854875,0,0.00748359,2.88722,0.0785921,0,0.0110674,0.0702663,2.12419,0.116355,1.22491,0.0125888,0.776897
115.310294785,0.223819,0.173196,2.5321,0.111198,0,0.00427836,0.0857913,2.21197,0.026919,1.16062,0.0031243,0.969702
115.356734694,0.192206,0.327449,1.90887,0.224952,0.262699,0.124692,0.254433,2.38547,0.234789,0.325016,0.412637,1.74354
115.403174603,0.758073,0.431028,0.911944,0.648592,0.50195,0.157891,0.403387,2.13655,0.411385,0.24247,0.668522,1.33743
115.449614512,0.99664,0.672032,0.428397,0.877858,0.219817,0.14858,0.287989,1.8036,0.381354,0.749256,0.856404,0.952744
115.496054422,1.02225,0.832235,0.470224,0.780218,0.14962,0.18716,0.127048,1.78922,0.225228,1.35271,0.745372,0.801236
115.542494331,0.28249,0.843161,1.1762,0.0891069,0.0394301,0.325644,0.120181,1.56896,0.114946,1.98675,0.307159,1.25377
115.588934240,0.0486342,0.379872,1.86537,0.381681,0,0.311794,0.107422,1.67309,0.282801,1.33024,0.085951,1.7446
115.635374150,0,0.212568,1.93944,0.518077,0,0.107744,0.114839,2.25,0.165581,1.30126,0.117208,1.61929
115.681814059,0,0.0770051,2.2097,0.423092,0.00321648,0.0952214,0.094673,2.70596,0.0978202,1.25212,0.0703057,1.43853
115.728253968,0.159066,0.105596,2.03981,0.276105,0.00444949,0.0472923,0.0333426,2.9249,0.0187951,1.09376,0.115451,1.58115
115.774693878,0.120558,0.15993,1.7081,0.498355,0.188917,0.121814,0.0446292,2.67693,0.450895,0.386669,0.164123,1.63925
115.821133787,0.570647,0.185725,1.4025,0.920072,0.237191,0.238857,0.0486109,1.94718,0.561756,0.369755,0.185965,1.11155
115.867573696,0.714516,0.21468,1.47648,1.03071,0.123716,0.27733,0.0105415,1.53487,0.595262,0.419443,0.339012,0.868447
115.914013605,0.561733,0.244089,1.58658,0.788015,0.058023,0.340628,0.0155783,1.63705,0.641733,0.730511,0.306463,0.973641
115.960453515,0.233838,0.309008,1.43002,0.228042,0.477954,1.29065,0.0607635,1.47871,0.108176,0.724435,1.3273,1.13956
116.006893424,0.0359972,0.120408,1.69563,0.0898836,0.545116,1.14475,0.0603088,1.43562,0.13504,0.102858,1.87141,0.914507
116.053333333,0,0.0478496,1.59096,0.121492,0.431312,0.945355,0.0617903,1.89449,0.124312,0.118335,1.9389,0.759173
116.099773243,0,0,1.65859,0.425696,0.315035,1.01953,0.0887023,2.14206,0.111036,0.156937,1.73329,0.778363
116.146213152,0.231385,0.0140838,1.70025,0.435608,0.15073,1.02345,0.105858,2.3232,0,0.183766,1.47056,0.848125
116.192653061,0.363796,0.430038,0.832403,0.317249,0.0295952,0.239633,0.0623011,2.91241,0.0502603,0.158645,1.07651,1.57539
116.239092971,1.34138,0.361826,0.512804,0.58335,0.084286,0.169417,0.0465971,2.48629,0.0950652,0.202841,0.632503,1.16779
116.285532880,1.5362,0.36854,0.503908,0.795673,0.195622,0.262825,0.119591,2.10763,0.115955,0.236577,0.747604,0.779107
116.331972789,1.4261,0.345425,0.495108,0.870292,0.228356,0.372444,0.180405,1.97023,0.125382,0.317331,0.883471,0.602769
116.378412698,0.605862,0.511618,1.25083,0.854986,0.110901,0.592386,0.0583782,1.26033,0.126221,1.25193,1.08426,0.102847
116.424852608,0.169945,0.30471,1.60509,1.03401,0.0290159,0.0197015,0.0175312,1.58692,0.0771044,1.66018,1.08436,0.0207845
116.471292517,0.132786,0,1.76729,1.38978,0.104679,0,0.0250055,1.85646,0.124074,1.67062,0.86624,0.0693704
116.517732426,0.0888249,0,1.87145,1.43364,0.0530003,0,0.0241599,1.96865,0.109986,1.68422,0.93061,0.0093722
116.564172336,0.0521226,0,1.88402,1.58204,0.0757667,0.00231024,0.164471,2.23665,0.0665056,1.47177,0.960366,0
116.610612245,0.0408877,0.00514947,2.1923,1.35793,0.0821391,0.120101,0.123534,1.78464,0.418319,1.11011,0.737387,0.305298
116.657052154,0.155483,0.120691,1.93877,1.0258,0.0517282,0.203824,0.0547476,1.53521,0.639551,0.877931,0.398286,0.622421
116.703492063,0.270846,0.220192,1.71482,0.65037,0.0577842,0.30672,0.0697928,1.3297,0.573264,1.03793,0.147403,0.611432
116.749931973,0.204081,0.254504,1.87714,0.444051,0.0303658,0.378054,0.12111,1.28638,0.443656,1.2328,0.116761,0.619439
116.796371882,0.137961,0.334528,2.35668,0.0557938,0,0.466755,0.0839557,1.84227,0.157948,1.16586,0.11965,1.30772
116.842811791,0,0.323769,2.56781,0.0258746,0,0.712807,0.0651921,1.79852,0.129376,1.18886,0.0674003,1.21057
116.889251701,0,0.202407,2.72091,0.024567,0,0.617009,0.0539402,2.08167,0.10579,1.05892,0.0367122,0.907323
116.935691610,0,0.0493373,2.7418,0.0351911,0,0.304615,0.0753805,2.42554,0.0878878,1.13675,0.0036384,0.785372
116.982131519,0.152694,0.244851,2.22078,0.0907795,0,0.00287222,0.0709558,2.85704,0.0166738,1.03007,0.154846,1.42769
117.028571429,0.0586241,0.272318,1.06761,0.593693,0.203971,0.0480707,0.119177,3.20363,0.00207988,0.0396239,0.297937,1.93364
117.075011338,0.140302,0.39862,0.590508,0.864975,0.46036,0.0707324,0.19975,2.74812,0.00533882,0.0088347,0.656365,1.39197
117.121451247,0.182053,0.442887,0.667713,0.933759,0.262743,0.170745,0.105457,2.30803,0.0379797,0.0813288,1.11716,0.989532
117.167891156,0.135956,0.417672,0.713084,0.563398,0.207425,0.218911,0.0267506,2.26577,0.0988589,0.165589,1.36606,0.937817
117.214331066,0.11588,0.272522,1.57092,0.105275,0.0828542,0.311334,0,1.89982,0.550767,0.675825,0.58541,1.84723
117.260770975,0,0.240269,2.21721,0.161065,0,0.182683,0.00196558,2.10035,0.832133,1.15169,0.172234,1.31043
117.307210884,0,0.162485,2.11977,0.222282,0.0734343,0.150468,0.0146728,2.64407,0.534668,1.29555,0.19122,1.2444
117.353650794,0,0.0922724,2.1717,0.101295,0.162661,0.121372,0.0351806,2.91983,0.221777,1.36302,0.112983,1.13593
117.400090703,0.179672,0.0291589,1.94471,0.467196,0.168446,0.034695,0.0246734,2.89988,0.0431465,1.3662,0.0603897,1.53761
117.446530612,0.155985,0.0118553,1.67748,0.675709,0.404251,0.0398558,0.0521098,2.64339,0.28967,1.12154,0.261187,1.53767
117.492970522,0.429364,0.0980632,1.41932,0.764464,0.773821,0.0628209,0.0339713,2.00426,0.450707,1.00292,0.63895,1.20468
117.539410431,0.564568,0.158365,1.37857,0.964182,0.682572,0.171562,0,1.5541,0.488989,0.955963,0.941999,0.837675
117.585850340,0.454028,0.203828,1.45487,0.959173,0.348577,0.267691,0.0708686,1.52692,0.531192,1.28052,0.842182,0.662668
117.632290249,0.320593,0.692664,1.13472,0.330548,0.193275,1.32376,0.0496487,1.04962,0.281812,1.19036,0.197359,1.36318
117.678730159,0,0.67722,1.40002,0.364432,0.199286,1.1931,0.0533476,1.28788,0.313347,0.263418,0.810268,1.36838
117.725170068,0,0.449954,1.35092,0.381119,0.1529,1.07357,0.0750709,1.86651,0.21707,0.25572,0.982139,1.13252
117.771609977,0,0.180775,1.63499,0.441847,0.149127,0.983349,0.0953382,2.28169,0.235906,0.202499,0.964741,1.25043
117.818049887,0.219242,0.12852,1.20629,0.647173,0.16994,0.632561,0.089283,2.64978,0.0144433,0.364,0.428659,1.34517
117.864489796,0.470989,0.320311,0.835735,0.487915,0.160549,0.0998444,0.0669637,2.93441,0.0597767,0.254115,0.302316,1.4444
117.910929705,0.555821,0.285203,0.754628,0.79281,0.227323,0.128945,0.0567459,2.60789,0.0345886,0.249712,0.496337,1.11809
117.957369615,0.559407,0.294855,0.8863,1.04041,0.269854,0.160282,0.0470051,2.34432,0.0361182,0.253895,0.855617,0.203233
118.003809524,0.607275,0.340073,0.854886,1.14707,0.25595,0.291485,0.0260021,2.17959,0.0328904,0.284705,1.15415,0.0988872
118.050249433,0.507584,0.801286,0.981563,1.0086,0.161384,0.258217,0.0947058,1.39563,0.158427,0.413819,1.04828,0.175312
118.096689342,0.0862955,0.790542,1.87461,0.726577,0.371673,0.0299205,0.101266,1.66481,0.0541281,0.658757,0.932017,0.140622
118.143129252,0.0910885,0.435927,2.16749,0.828976,0.499962,0,0.0349184,2.02591,0.0854021,0.789713,1.09614,0.312464
118.189569161,0.0762647,0.292372,2.2133,1.20161,0.508801,0,0.0600795,2.37152,0.0993154,0.812283,1.33951,0.17416
118.236009070,0.0977428,0.334777,1.82146,1.78289,0.420259,0.0119039,0.0134958,2.57698,0.343644,0.371274,1.11013,0
118.282448980,0,0.895367,1.09276,1.22544,0.422209,0.127479,0.0182078,2.25751,0.767613,0.0622407,0.74215,0
118.328888889,0,1.04562,1.03719,0.831146,0.496932,0.126604,0.0212192,2.21927,0.888091,0.152578,0.4975,0.0157819
118.375328798,0,0.972748,1.47548,0.521523,0.781998,0.140929,0.007957,2.17535,0.839443,0.16212,0.365989,0.089412
118.421768707,0,0.471019,2.02329,0.194906,0.347734,0.217959,0.00963769,2.27581,0.934754,0,0.103466,0.575286
118.468208617,0,0.405486,2.07647,0,0,0.713876,0.178861,1.80755,1.16071,0,0.0352036,1.1257
118.514648526,0,0.45463,1.69219,0,0.0309961,0.704879,0.0609996,1.40038,1.28496,0,0.0331115,1.36452
118.561088435,0,0.278978,2.08232,0,0.058738,0.625051,0.0593099,1.84655,0.67133,0.381635,0.0265735,1.62366
118.607528345,0,0.154784,2.4554,0,0,0.503202,0.0662146,2.4979,0.097523,0.724442,0.00377835,1.71524
118.653968254,0,0.179216,2.19691,0.0112306,0,0.24658,0.107726,2.90524,0.244323,0.189412,0.064671,1.68375
118.700408163,0.0205081,0.242651,1.48965,0.104005,0.0384466,0.439777,0.189999,2.89762,0.632702,0.00234554,0.0671776,1.84702
118.746848073,0.239281,0.220699,0.976931,0.170459,0.0732811,0.3797,0.154389,2.78316,0.667713,0.000771592,0.222873,1.9403
118.793287982,0.439962,0.190325,0.986623,0.0884705,0.089565,0.258562,0.0908156,2.53011,0.673752,0.0214624,0.412631,2.04813
118.839727891,0.188898,0.116197,1.89083,0,0.0850799,0.325156,0.0758151,2.03293,1.01522,0.0578381,0.548225,2.03587
118.886167800,0,0.101813,2.17787,0,0.124575,0.606869,0.086431,1.61768,1.3725,0,0.390326,1.92426
118.932607710,0,0.14919,1.22813,0.747109,0.431318,0.474597,0.02211,1.69634,1.32544,0.207937,0.00232053,2.10107
118.979047619,0,0.136495,1.14285,0.918797,0.414774,0.142262,0.0390193,2.22515,0.872829,0.47737,0.00201833,1.76537
119.025487528,0,0.0812504,1.98525,0.15173,0.491247,0.0836282,0.0308727,2.93379,0.210375,0.63171,0.0579159,1.65857
119.071927438,0,0.0161357,1.91833,0.133543,0.498811,0.0390961,0.0441251,3.2287,0.102889,0.459108,0.0832025,1.73816
119.118367347,0.319694,0.0705455,1.5616,0.378764,0.410209,0.0766151,0.0489302,3.11446,0.16253,0.341752,0.106044,1.74829
119.164807256,0.348794,0.273569,0.776107,0.824684,0.397691,0.0979919,0.0351603,2.64498,0.17245,0.414409,0.0134872,1.6278
119.211247166,0.158942,0.305602,0.67217,0.942246,0.39622,0.0191002,0.0130665,2.06242,0.210442,0.549667,0.00309532,1.81787
119.257687075,0.000270339,0.188776,1.2169,0.546639,0.204492,0.65895,0.174396,1.51644,0.245126,0.763658,0.187435,2.10866
119.304126984,0,0.215676,1.03562,0.416267,0.688661,0.666932,0.0617557,1.05032,0.609339,1.01812,0.472336,2.12975
119.350566893,0,0.125599,1.55144,0.331022,0.959041,0.294777,0.0554742,1.24188,0.514733,0.814391,1.00341,1.70226
119.397006803,0,0.0383473,2.0463,0.436757,0.853534,0.317122,0.0660311,1.70846,0.360844,0.561722,0.933759,1.51285
119.443446712,0,0.0243266,2.07584,0.374095,0.555494,0.268983,0.0721536,2.18367,0.392946,0.524369,0.696126,1.6765
119.489886621,0.38361,0.2157,1.29382,0.260353,0.59383,0.23835,0.0726784,2.76628,0.289064,0.46783,0.252773,1.39017
119.536326531,0.414893,0.433471,0.994056,0.152381,0.570314,0.318894,0.152425,2.50376,0.143497,0.193942,0.000907062,1.0134
119.582766440,0.460374,0.264607,0.722417,0.289588,0.561768,0.146452,0.4361,2.4349,0.358922,0.262645,0,1.04503
119.629206349,0.481215,0.341221,0.614336,0.288548,0.324727,0.000522408,0.414587,2.26722,0.525369,0.43638,0.368326,0.824218
119.675646259,0.432808,0.905654,0.892278,0.360831,0.180798,0.0419026,0.171471,2.01922,0.418726,0.310126,1.40429,0.542484
119.722086168,0.144521,1.01767,1.09906,0.562925,0.444118,0.00354003,0.0107289,1.65982,0.653173,0,1.67691,0.966096
119.768526077,0,0.756744,0.916306,0.911287,0.850727,0.117633,0.0836062,2.05081,0.701681,0,1.43843,0.778234
119.814965986,6.72683e-05,0.343957,0.841483,1.22449,0.770424,0.161264,0.307199,2.22503,0.334011,0,1.39973,0.394929
119.861405896,0.0166139,0.0556267,1.14608,1.36111,0.30291,0,0.427568,2.41636,0.332311,0,1.56823,0.203
119.907845805,0.0301351,0,1.44731,1.73656,0.297498,0.00453298,0.0614231,2.78826,0.117452,0,1.53494,0.263388
119.954285714,0.439808,0.231313,0.463068,1.85404,0.559454,0.00171605,0.13583,2.05594,0.138182,0.34577,1.05691,0.25159
120.000725624,0.804326,0.190243,0.470196,1.19513,0.686991,0.239682,0.00462024,1.35659,0.296176,0.996469,0.568624,0.661145
120.047165533,1.00533,0.226075,0.377322,0.438604,0.702791,0.486453,0.178515,0.699716,0.499883,1.17273,0.443044,1.10999
120.093605442,1.01511,0.399668,0.288032,0.150854,0.554301,0.515351,0.428211,0.263643,0.613989,1.1818,0.0790949,1.17968
120.140045351,0.926126,0.459006,0.0619204,0.182884,0.380382,0.583569,0.650849,0.268515,0.491831,1.41131,0.079566,1.09918
120.186485261,0.651564,0.407789,0.00570625,0.622276,0.163286,0.64719,0.810025,0.358497,0.0444586,1.38533,0.10566,1.09343
120.232925170,1.19272,0.0790707,0.00156645,0.790082,0.185436,0.68745,0.894451,0.528929,0.62028,0.990896,0.481311,1.24463
120.279365079,1.12832,0.0149407,0,0.682372,0.201787,0.558786,0.654218,0.544904,0.830734,1.25667,0.794957,1.54963
120.325804989,1.09955,0,0.619867,0.54445,0.214981,0.430189,0.645061,0.137809,0.928103,1.13644,0.898397,1.41407
120.372244898,0.895396,0,0.773927,0.341519,0.118237,0.58399,0.645513,0.149397,0.909569,1.22043,0.698304,1.29121
120.418684807,0.764563,0.084607,0.881148,0.138518,0.066104,0.638839,0.576487,0.21454,0.863282,1.10214,0.607713,1.1613
120.465124717,0.814972,0.106477,0.865922,0.182933,0.045932,0.729132,0.491728,0.347918,0.42142,0.952502,0.708155,1.12639
120.511564626,0.825532,0.457798,0.938208,0.264612,0.370367,0.890877,0.524478,0.332299,0.159941,0.775525,0.498311,1.52608
120.558004535,0.844606,0.508463,1.0291,0.0560113,1.09231,0.565879,0.341049,0.564665,0.956114,0.35468,0.0108674,1.53549
120.604444444,0.56501,0.469915,0.738318,0.0109043,1.00249,0.961468,0.261104,0.190733,0.977912,0.420168,0.00209293,1.41522
120.650884354,0.536769,0.356098,0.869884,0.0831503,0.990532,1.08979,0.218298,0.137568,1.06096,0.470823,0.00970054,0.926138
120.697324263,0.618558,0.364825,1.03961,0.134887,0.879773,1.15487,0.198911,0.125288,1.08102,0.691916,0.0347848,0.702169
120.743764172,0.588017,0.328281,1.10825,0.363523,0.567379,0.966479,0.305576,0.130983,0.873908,0.955465,0.209955,0.73626
120.790204082,0.325894,0.371268,1.09835,0.512446,0.161339,0.782365,0.342511,0.245132,0.491393,1.05019,0.539423,1.04089
120.836643991,0.22897,0.461095,1.1636,0.844959,0.0101069,0.914335,0.0934157,0.363455,0.0533686,0.873308,0.561521,1.46543
120.883083900,0.449129,0.431175,0.9951,1.0403,0.00886293,0.740456,0.0352623,0.386804,0.360654,0.945419,0.397309,1.35736
120.929523810,0.697177,0.294701,1.21336,0.744826,0.0642608,0.610799,0.164703,0.355106,0.407825,0.991308,0.703389,0.934824
120.975963719,0.829485,0.219487,1.19978,0.552659,0.299219,0.917712,0.163516,0.304891,0.109534,1.27928,0.662393,1.08386
121.022403628,0.834533,0.161123,0.832907,0.496032,0.332541,0.969814,0.0706434,0.394699,0.045979,1.46142,0.91443,1.20053
121.068843537,0.992464,0.0654638,0.331569,0.29331,0.249478,0.798252,0.162603,0.602039,0.0563974,1.52398,0.988887,1.26484
121.115283447,0.823455,0.162201,0.925513,0.551789,0.270012,0.902187,0.164224,0.483164,0.399755,1.07293,0.607066,1.30698
121.161723356,0.953823,0.289101,0.769021,0.727078,0.220557,0.740159,0.214526,0.548146,0.105189,1.06285,0.457175,1.0942
121.208163265,0.729519,0.244918,0.395699,0.803151,0.187141,0.815805,0.302369,0.909876,0.0689447,1.09056,0.364118,1.02918
121.254603175,0.481091,0.0804622,0.709112,0.962496,0.111781,0.795889,0.067581,1.28494,0.0677334,0.880216,0.399121,1.24049
121.301043084,0.322599,0.147855,0.901973,0.863513,0.0677889,0.624652,0.0103398,1.52346,0.00456352,0.899089,0.491192,1.3954
121.347482993,0.268575,0.342238,0.980611,0.650928,0.0456203,0.482064,0.0499502,1.32796,0.0646346,0.974732,0.376602,1.64654
121.393922902,0.314283,0.709075,0.887526,0.111591,0.0628632,0.418123,0.116867,1.12029,0.334236,1.00318,0.313993,1.32487
121.440362812,0.216959,1.07822,0.861121,0.232235,0.159197,0.438424,0.0724955,0.808034,0.634241,1.06083,0.164126,1.05961
121.486802721,0.216357,0.88805,1.04496,0.401803,0.293054,0.462795,0.199917,0.51628,0.983847,1.08573,0.0780951,1.12541
121.533242630,0.21734,0.522854,1.16454,0.521823,0.315077,0.828237,0.189281,0.535172,0.817689,0.854492,0.256867,1.2957
121.579682540,0.387376,0.243928,0.813546,0.60326,1.25448,0.790263,0.016833,0.941052,0.527192,0.127143,0.587948,1.54655
121.626122449,0.673547,0.168143,1.00732,0.695327,1.53772,0.383143,0.184794,0.886416,0.489413,0.180683,0.847404,1.23251
121.672562358,0.915361,0.102081,0.871109,0.773303,1.39682,0.0351797,0.478059,0.891474,0.487503,0.375322,1.1108,0.782435
121.719002268,0.903497,0.00409087,0.633929,0.793234,1.0777,0,0.478621,1.25328,0.507618,0.146602,1.01389,0.770831
121.765442177,0.752226,0.06542,0.645943,0.628267,0.857433,0.0530503,0.464155,1.56413,0.299939,0.279061,0.703646,0.670455
121.811882086,0.736439,0.0771965,0.421447,0.840896,1.00171,0.0437248,0.575091,1.70038,0.129298,0.464027,0.258566,0.633063
121.858321995,1.18484,0.127507,0.0955168,0.681665,1.06678,0,0.669104,1.83645,0.0889081,0.606289,0.223842,0.692312
121.904761905,1.24941,0.21445,0.118015,0.940948,1.12968,0.0717704,0.570436,1.68724,0.0499364,0.643747,0.320199,0.62703
121.951201814,1.322,0.0485068,0.0707778,1.79816,0.942024,0.390714,0.207412,1.49208,0.0840428,0.294134,0.382738,0.471625
121.997641723,0.937339,0.0153713,0,1.91543,0.478302,0.513208,0.209363,1.87352,0.172163,0.593807,0.204247,0.553622
122.044081633,0.850182,0.220605,0.253819,1.8326,0.282475,0.0246376,0.351248,1.89454,0.0742997,0.474576,0.512026,0.498664
122.090521542,0.730832,0.53134,0.261488,1.61046,0.287933,0.043047,0.432902,1.55306,0.0234632,0.582588,0.764851,0.391863
122.136961451,0.712536,0.635456,0.361239,1.70663,0.250287,0.0631958,0.415465,1.25263,0.00469263,0.663496,1.1133,0.00545874
122.183401361,1.03584,0.196269,0.495493,1.88071,0.201889,0.0629736,0.267207,1.34742,0.0526196,0.652714,0.826624,0.0680953
122.229841270,1.44725,0,0.57515,1.7627,0.137655,0.0844185,0.331167,1.49475,0.156695,0.671309,0.635481,0.0155865
122.276281179,1.28841,0.0351865,0.870784,1.36414,0.114061,0.236552,0.413246,1.85551,0.0834607,0.479393,0.527085,0
122.322721088,1.06607,0.227047,0.742992,0.99344,0.222703,0.200333,0.230294,2.30896,0,0.329449,0.500123,0.103444
122.369160998,0.794409,0.703298,0.501477,1.03378,0.343924,0.0413208,0.249778,2.42463,0,0.265563,0.51047,0.320287
122.415600907,0.564704,0.80027,0.277235,1.39104,0.32749,0.0257379,0.259744,2.29789,0.00760294,0.000948187,0.479029,0.871709
122.462040816,0.511866,0.852757,0.516762,1.36264,0.466003,0.0199503,0.241797,1.83647,0.156729,0,0.584474,1.0716
122.508480726,0.694725,1.00914,0.380645,0.882241,0.744268,0.0108869,0.297469,1.89846,0.215064,0.0159216,0.665038,0.965799
122.554920635,0.821802,0.765711,0.276348,0.411658,0.875243,0.0309745,0.149568,2.13172,0.118833,0.00207341,1.10232,0.744556
122.601360544,0.65825,0.885416,0.236642,0.56382,0.756136,0.0815574,0.0188086,2.18653,0.0659551,0,1.35183,0.309341
122.647800454,0.540739,0.830544,0.608264,0.970986,0.334894,0.150283,0.00240632,1.92399,0.0734363,0.511221,1.0288,0.0779247
122.694240363,0.789132,0.168219,0.510329,1.16795,0.482277,0.0776097,0.496528,1.68216,0.0611924,0.755032,0.829292,0.241671
122.740680272,0.685507,0.196024,0.14915,1.07131,0.521447,0.303517,0.81789,1.63283,0.162037,0.869241,0.540297,0.323999
122.787120181,0.934984,0.2776,0.10024,0.739948,0.577275,0.352526,0.66978,1.45782,0.588301,0.779116,0.49779,0.37133
122.833560091,1.23445,0.740482,0.013545,0.832003,0.767257,0.144175,0.417654,1.51567,0.569352,0.592377,0.203083,0.192963
122.880000000,1.18947,0.726068,0.145128,0.690927,1.1945,0.0228949,0.295696,1.89129,0.60015,0.277192,0.194495,0.381149
122.926439909,0.765997,0.534415,0.168365,1.1503,0.927575,0,0.155185,2.03475,0.237257,0.0852466,0.242413,1.31629
122.972879819,0.326506,0.563998,0.161944,1.59828,0.657825,0,0.236232,1.93043,0.0510509,0.198338,0.304767,1.69199
123.019319728,0.30344,0.3746,0.516602,1.39955,0.355349,0.475413,0.122635,1.93041,0.00214069,0.329131,0.525387,1.09701
123.065759637,0.27148,0.090821,0.849606,0.962811,0.341658,0.624694,0.0142139,1.96372,0.203996,0.356128,0.750277,0.54459
123.112199546,0.601683,0.0790002,0.941314,1.1291,0.769047,0.51548,0,1.7365,0.236439,0.286067,0.73406,0.228431
123.158639456,0.882561,0.175594,0.631197,1.25485,0.849556,0.610584,0.0803997,1.38245,0.208043,0.254747,0.386302,0.0629154
123.205079365,1.59035,0.1766,0.00780747,0.562625,0.227822,1.18372,0.806408,0.273884,1.03817,0.669554,0.254085,1.06096
123.251519274,1.04017,0.16279,0.552925,0.354395,0.040288,0.780904,0.686998,0.174471,1.05311,0.447128,0.53881,1.30323
123.297959184,0.970639,0.15635,0.373097,0.420842,0.0180533,0.502861,0.815453,0.229652,1.10644,0.656805,0.445862,1.23372
123.344399093,0.889939,0.157435,0.453797,0.391972,0,0.423025,0.797605,0.360447,1.05572,0.752731,0.441356,1.17006
123.390839002,0.849443,0.219718,0.588555,0.293717,0.0196012,0.301155,0.726475,0.392411,0.955214,0.833654,0.550707,1.02685
123.437278912,0.76315,0.158902,0.712231,0.21534,0.0531172,0.23376,0.662349,0.305671,0.951874,0.8447,0.74684,0.911676
123.483718821,0.543885,0.077256,1.23392,0.122873,0.0921537,0.288741,0.594871,0.406752,0.866218,0.891331,0.795832,0.885971
123.530158730,0.367032,0.113797,1.37425,0.115544,0.628557,0.526062,0.655185,0.531169,0.807189,0.909397,0.522642,0.862859
123.576598639,0.517219,0.189335,0.491191,0.0420649,1.22977,0.0904731,0.797195,0.489244,1.10014,1.11536,0.428565,0.804029
123.623038549,0.455988,0.49206,0.342673,0.177393,1.27219,0.182701,0.448778,0.384545,1.00444,1.29115,0.427151,0.948169
123.669478458,0.333064,0.676849,0.519514,0.113754,1.22238,0.24317,0.218113,0.256449,1.08274,1.2198,0.551817,0.958162
123.715918367,0.233547,0.5344,0.597857,0.143615,0.910234,0.457085,0.272627,0.213532,1.07499,1.16531,0.439071,1.01437
123.762358277,0.117986,0.211988,0.768447,0.184114,0.349744,0.713637,0.34644,0.205331,1.04029,0.941873,0.432407,1.13818
123.808798186,0.0254723,0.0143828,1.37218,0.0934325,0.0942817,1.033,0.306298,0.165523,0.98921,0.860064,0.384975,1.36798
123.855238095,0.129673,0.41296,1.03651,0,0.533772,1.11182,0.533015,0.177865,1.09805,0.702342,0.0845402,1.27498
123.901678005,0.249,0.414049,0.908763,0,0.999227,0.632719,1.00345,0.195249,1.06033,0.572867,0.176315,0.963977
123.948117914,0.295371,0.595135,0.837963,0,0.851168,0.303795,0.658352,0.295625,0.957819,0.624782,0.208477,1.0037
123.994557823,0.296503,0.519964,0.691234,0,0.677078,0.293219,0.501441,0.383196,0.905349,0.905989,0.146899,0.967336
124.040997732,0.237559,0.373174,0.694177,0,0.512223,0.426101,0.522459,0.367306,0.968219,0.933558,0.16047,0.915194
124.087437642,0.191744,0.118547,0.787515,0,0.297756,0.560158,0.46947,0.303161,0.896888,0.891757,0.284068,0.949318
124.133877551,0.452911,0.000126111,1.22667,0.00642032,0.154683,0.71562,0.674836,0.260705,0.726654,0.787151,0.575824,1.00227
124.180317460,0.431291,0.0625793,1.40626,0.0670294,0.230807,0.8247,0.637095,0.208593,0.597454,0.715268,0.643073,1.18599
124.226757370,0.207626,0.0748855,1.4188,0.176114,0.308598,0.702525,0.552109,0.429608,0.776734,0.820852,0.401535,1.29861
124.273197279,0.0898269,0.0847171,1.39569,0,0.536559,0.558576,0.152194,0.469172,0.964192,0.963522,0.339726,1.41218
124.319637188,0.198462,0.212436,0.940025,0,0.461949,0.475705,0.0960007,0.246184,0.923793,1.53548,0.465243,1.29709
124.366077098,0.638967,0.189085,0.561225,0.118008,0.310264,0.438653,0.0422843,0.409322,0.885258,1.81296,0.465453,1.2511
124.412517007,1.06465,0.377905,0.0681573,0.512225,0.309523,0.21778,0.204059,0.398058,0.873735,1.68848,0.424271,0.996631
124.458956916,0.894387,0.262724,0.00173557,0.507289,0.655984,0.554659,0.339503,0.691504,0.373298,1.62734,0.234017,0.887231
124.505396825,0.684289,0.142285,0.141914,0.109892,0.898783,0.739103,0.455487,0.70166,0.0859455,1.48287,0.58628,1.04008
124.551836735,0.623485,0.255994,0.798038,0.237298,1.09784,0.822034,0.220103,0.812134,0.0148276,1.43779,0.479906,1.20495
